노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,Column1
1150,외국어대학교 - 한국외대종점,0,외국어대학교,0,0,0,0,0,10,13,17,26,17,40,24,44,13,7,0,4,2,15,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,1,외국어대학교(경유),0,0,0,0,0,10,13,17,26,17,40,24,44,13,7,0,4,2,15,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,2,외국어대학교기숙사,0,0,4,0,0,0,15,13,0,13,43,9,49,15,0,0,9,0,4,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,3,외대.모현빌라,0,2,2,4,2,0,15,0,22,20,39,28,67,18,7,2,11,2,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,4,외국어대입구,0,4,4,2,7,0,14,0,0,22,28,30,72,20,10,9,13,4,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,5,외대사거리.왕산교,0,0,7,4,13,2,17,11,0,14,45,0,0,0,11,4,0,0,7,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,6,신안아파트,0,7,11,7,17,9,0,20,30,26,48,0,0,22,0,11,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,7,하마산.불영사,0,0,15,7,15,0,0,0,0,17,0,28,0,24,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,8,모현초등학교,0,0,9,0,9,4,17,11,0,0,45,30,7,27,0,0,11,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,9,매산사거리,0,0,0,11,11,5,0,11,0,0,0,33,9,20,9,13,4,0,4,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,10,문형2통.오포하수처리장,0,0,0,11,11,5,0,11,0,0,0,33,9,20,9,13,4,0,4,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,11,문형삼거리,0,13,17,11,11,7,17,0,0,16,39,33,74,29,16,7,0,7,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,12,문형2통.영진빌라,0,15,20,11,0,14,26,0,0,13,0,28,17,0,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,13,문형리잣나무골,0,17,24,13,0,0,31,0,35,0,41,30,0,9,0,9,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,14,문형4통.수렁개,0,20,24,16,0,17,22,13,0,13,0,26,0,22,11,7,2,0,17,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,15,문형3통.되치미,0,9,26,18,0,11,20,0,37,0,0,37,76,29,13,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,16,동서울공업사.시안정문,0,0,15,0,17,13,33,0,39,0,0,39,0,27,13,15,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,17,오포장례식장.주성엔지니어링,0,0,0,0,0,0,0,0,29,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,18,시안.엘리시움,0,0,0,0,0,0,0,22,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,19,인성가스충전소,0,11,30,36,18,19,36,20,27,19,0,37,41,29,20,10,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,20,능평리회전교차로,0,22,33,42,0,0,38,26,39,28,48,33,43,27,13,12,13,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,21,능골삼거리,0,26,48,60,20,29,45,35,39,22,43,41,80,29,22,14,15,0,22,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,22,오포베르빌아파트,0,0,37,60,0,33,48,39,41,0,52,46,85,27,24,20,0,4,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,23,창뜰마을입구.한토이,0,0,39,71,26,0,30,37,43,27,18,0,0,31,0,0,4,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,24,능평동복합문화시설,0,37,57,73,40,37,45,39,48,0,46,48,43,29,24,12,0,7,7,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,25,수레실.오포롯데캐슬,0,39,61,78,47,39,50,33,54,33,55,33,83,27,0,11,4,4,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,26,용상골현대아파트,0,50,67,67,53,43,55,41,57,36,50,0,43,18,11,12,7,0,4,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,27,능평119안전센터,0,57,83,78,82,50,57,35,0,40,24,54,0,31,18,0,0,7,9,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,28,광명초등학교,0,59,87,78,48,52,0,0,59,38,0,35,80,33,0,0,0,0,7,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,29,신현동행정복지센터,0,61,91,87,67,55,60,41,27,0,27,52,48,26,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,30,현대모닝사이드1차아파트.새마을입구.신현리,0,63,83,91,89,64,64,46,63,43,33,54,85,26,18,22,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,31,율동공원라폴리움,0,0,85,67,73,0,0,0,61,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,32,태재고개,0,76,96,96,89,71,67,61,67,47,57,63,54,33,24,13,17,9,11,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,33,건영빌라.분당요한성당.장안중학교,0,80,78,96,89,67,0,52,40,0,0,52,57,20,24,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,34,율동공원,0,0,93,0,91,74,0,54,74,42,24,0,59,0,28,16,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,35,장안타운입구.한신빌라,0,85,0,78,89,70,69,0,41,51,36,0,59,29,0,20,13,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,36,임광아파트정문.효자촌입구.분당중앙교회,0,83,57,96,85,83,71,0,76,53,57,65,57,83,27,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,37,서현중학교,0,78,95,93,84,70,69,61,41,50,55,0,41,31,26,18,11,15,9,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,38,새마을연수원입구,0,0,76,96,82,86,64,63,72,0,60,50,54,13,0,15,11,17,7,20,0,0,0,0,
1150,외국어대학교 - 한국외대종점,39,이매촌한신.서현역.AK프라자,0,67,78,98,82,76,51,67,65,49,67,57,52,85,31,29,20,24,13,15,0,0,0,0,
1150,외국어대학교 - 한국외대종점,40,백현마을2단지,0,70,0,93,80,78,74,74,63,46,24,0,46,28,29,5,11,22,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,41,백현마을1단지,0,0,64,89,58,76,76,61,0,33,26,0,0,7,27,0,13,13,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,42,판교역.낙생육교.현대백화점,0,59,95,98,71,72,64,69,52,49,64,63,46,85,37,31,30,24,11,17,0,0,0,0,
1150,외국어대학교 - 한국외대종점,43,판교TG(경유),0,59,95,98,71,72,64,69,52,49,64,63,46,85,37,31,30,24,11,17,0,0,0,0,
1150,외국어대학교 - 한국외대종점,44,금토JC(경유),0,59,95,98,71,72,64,69,52,49,64,63,46,85,37,31,30,24,11,17,0,0,0,0,
1150,외국어대학교 - 한국외대종점,45,서울진입(경유),0,59,95,98,71,72,64,69,52,49,64,63,46,85,37,31,30,24,11,17,0,0,0,0,
1150,외국어대학교 - 한국외대종점,46,청계산입구역(경유),0,59,95,98,71,72,64,69,52,49,64,63,46,85,37,31,30,24,11,17,0,0,0,0,
1150,외국어대학교 - 한국외대종점,47,양재IC(경유),0,59,95,98,71,72,64,69,52,49,64,63,46,85,37,31,30,24,11,17,0,0,0,0,
1150,외국어대학교 - 한국외대종점,48,서초IC(경유),0,59,95,98,71,72,64,69,52,49,64,63,46,85,37,31,30,24,11,17,0,0,0,0,
1150,외국어대학교 - 한국외대종점,49,반포IC(경유),0,59,95,98,71,72,64,69,52,49,64,63,46,85,37,31,30,24,11,17,0,0,0,0,
1150,외국어대학교 - 한국외대종점,50,한남IC(경유),0,59,95,98,71,72,64,69,52,49,64,63,46,85,37,31,30,24,11,17,0,0,0,0,
1150,외국어대학교 - 한국외대종점,51,순천향대학병원,0,0,52,93,87,56,47,50,33,43,30,45,61,59,24,24,20,15,7,7,0,0,0,0,
1150,외국어대학교 - 한국외대종점,52,한남1고가차도(경유),0,0,52,93,87,56,47,50,33,43,30,45,61,59,24,24,20,15,7,7,0,0,0,0,
1150,외국어대학교 - 한국외대종점,53,남산1호터널TG(경유),0,0,52,93,87,56,47,50,33,43,30,45,61,59,24,24,20,15,7,7,0,0,0,0,
1150,외국어대학교 - 한국외대종점,54,남대문세무서.국가인권위원회,0,0,36,62,63,36,30,48,37,33,31,31,50,37,9,16,15,13,4,2,0,0,0,0,
1150,외국어대학교 - 한국외대종점,55,종로2가사거리(중),0,0,22,43,48,29,22,29,15,17,18,26,20,15,7,18,15,7,4,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,56,을지로입구역.광교,0,0,17,26,30,22,11,26,9,13,10,17,20,17,15,11,15,9,9,7,0,0,0,0,
1150,외국어대학교 - 한국외대종점,57,북창동.남대문시장,0,0,15,13,11,18,5,14,4,15,15,26,17,13,17,13,17,11,7,11,0,0,0,0,
1150,외국어대학교 - 한국외대종점,58,서울역버스환승센터(5번승강장)(중),0,0,26,12,13,11,9,5,4,7,20,29,11,26,28,18,22,17,17,16,0,0,0,0,
1150,외국어대학교 - 한국외대종점,59,서울역교차로(경유),0,0,26,12,13,11,9,5,4,7,20,29,11,26,28,18,22,17,17,16,0,0,0,0,
1150,외국어대학교 - 한국외대종점,60,숭례문,0,0,26,38,9,11,4,2,9,2,9,0,13,37,43,24,24,13,11,18,0,0,0,0,
1150,외국어대학교 - 한국외대종점,61,남대문로3가(경유),0,0,26,38,9,11,4,2,11,2,9,0,13,37,43,24,24,13,11,18,0,0,0,0,
1150,외국어대학교 - 한국외대종점,62,명동입구,0,0,26,40,7,11,11,9,15,15,11,33,24,54,61,40,36,33,30,0,15,0,0,0,
1150,외국어대학교 - 한국외대종점,63,남대문세무서.서울백병원(중),0,0,0,48,24,20,24,14,20,17,33,36,43,65,78,58,57,54,46,27,22,0,0,0,
1150,외국어대학교 - 한국외대종점,64,남산1호터널TG(경유),0,0,0,48,24,20,24,14,20,30,33,36,43,65,78,89,57,54,46,27,22,0,0,0,
1150,외국어대학교 - 한국외대종점,65,한남1고가차도진입(경유),0,0,0,48,24,20,24,14,20,30,33,36,43,65,78,89,57,54,46,27,22,0,0,0,
1150,외국어대학교 - 한국외대종점,66,순천향대학병원,0,0,33,74,39,30,41,18,26,24,41,38,43,80,89,69,69,72,52,36,24,0,0,0,
1150,외국어대학교 - 한국외대종점,67,한남IC(경유),0,0,33,74,39,30,41,18,26,24,41,38,43,80,89,69,69,72,52,36,24,0,0,0,
1150,외국어대학교 - 한국외대종점,68,반포IC(경유),0,0,33,74,39,30,41,18,26,24,41,38,43,80,89,69,69,72,52,36,24,0,0,0,
1150,외국어대학교 - 한국외대종점,69,서초IC(경유),0,0,33,74,39,30,41,18,26,24,41,38,43,80,89,69,69,72,52,36,24,0,0,0,
1150,외국어대학교 - 한국외대종점,70,양재IC(경유),0,0,33,74,39,30,41,18,26,24,41,38,43,80,89,69,69,72,52,36,24,0,0,0,
1150,외국어대학교 - 한국외대종점,71,청계산입구역(경유),0,0,33,74,39,30,41,18,26,24,41,38,43,80,89,69,69,72,52,36,24,0,0,0,
1150,외국어대학교 - 한국외대종점,72,성남진입(경유),0,0,33,74,39,30,41,18,26,24,41,38,43,80,89,69,69,72,52,36,24,0,0,0,
1150,외국어대학교 - 한국외대종점,73,금토JC(경유),0,0,33,74,39,30,41,18,26,24,41,38,43,80,89,69,69,72,52,36,24,0,0,0,
1150,외국어대학교 - 한국외대종점,74,판교TG(경유),0,0,33,74,39,30,41,18,26,24,41,38,43,80,89,69,69,72,52,36,24,0,0,0,
1150,외국어대학교 - 한국외대종점,75,판교역.낙생육교.현대백화점,0,0,0,62,42,33,50,7,20,26,22,37,39,76,89,91,69,67,63,36,37,0,0,0,
1150,외국어대학교 - 한국외대종점,76,백현마을4단지,0,0,0,0,0,30,52,0,13,0,20,35,29,83,0,91,67,67,0,33,35,0,0,0,
1150,외국어대학교 - 한국외대종점,77,백현마을3단지,0,0,0,0,0,0,24,0,0,0,22,36,27,0,91,0,49,52,0,31,0,0,0,0,
1150,외국어대학교 - 한국외대종점,78,이매촌한신.서현역.AK프라자,0,0,0,71,31,36,57,18,0,28,22,50,41,93,98,96,64,87,80,49,54,0,0,0,
1150,외국어대학교 - 한국외대종점,79,새마을연수원입구,0,0,0,76,28,38,0,0,0,29,0,39,42,91,98,96,64,91,74,38,52,0,0,0,
1150,외국어대학교 - 한국외대종점,80,서현중학교,0,0,0,81,33,40,0,20,22,0,15,0,54,93,0,93,0,89,76,36,0,0,0,0,
1150,외국어대학교 - 한국외대종점,81,임광아파트정문.효자촌입구.분당중앙교회,0,0,0,83,36,22,57,15,20,0,13,48,40,89,93,85,62,63,74,47,0,0,0,0,
1150,외국어대학교 - 한국외대종점,82,장안타운입구.한신빌라,0,0,0,86,0,42,59,0,17,0,11,37,33,87,91,80,60,85,63,31,50,0,0,0,
1150,외국어대학교 - 한국외대종점,83,율동공원,0,0,0,0,0,0,0,0,0,26,31,20,0,85,85,72,53,0,54,70,0,0,0,0,
1150,외국어대학교 - 한국외대종점,84,장안중학교후문,0,0,0,0,0,17,0,0,0,0,0,0,38,63,89,70,58,0,52,29,0,0,0,0,
1150,외국어대학교 - 한국외대종점,85,분당요한성당,0,0,0,83,22,0,61,0,18,24,29,0,40,85,96,78,40,83,50,67,48,0,0,0,
1150,외국어대학교 - 한국외대종점,86,태재고개,0,0,0,81,0,20,22,0,26,24,20,35,36,72,72,74,44,65,52,52,39,0,0,0,
1150,외국어대학교 - 한국외대종점,87,현대모닝사이드1차아파트.새마을입구.신현리,0,0,0,0,0,0,44,59,0,26,18,22,38,72,50,67,38,61,48,48,43,0,0,0,
1150,외국어대학교 - 한국외대종점,88,신현동행정복지센터,0,0,0,86,0,24,7,0,0,0,0,0,0,72,48,63,36,57,43,0,43,0,0,0,
1150,외국어대학교 - 한국외대종점,89,광명초등학교,0,0,0,90,38,26,0,0,20,24,0,24,36,70,43,61,29,33,33,43,41,0,0,0,
1150,외국어대학교 - 한국외대종점,90,능평119안전센터,0,0,0,0,0,28,16,11,0,0,15,0,24,54,63,57,31,50,30,41,39,0,0,0,
1150,외국어대학교 - 한국외대종점,91,용상골현대아파트,0,0,0,93,19,30,42,0,15,7,15,20,33,28,52,54,27,27,41,39,35,0,0,0,
1150,외국어대학교 - 한국외대종점,92,수레실전원교회.오포롯데캐슬,0,0,0,93,0,28,26,0,13,20,9,9,24,41,41,50,43,48,39,37,24,0,0,0,
1150,외국어대학교 - 한국외대종점,93,능평동복합문화시설,0,0,0,98,0,26,0,0,9,0,13,17,17,35,28,48,35,43,35,30,20,0,0,0,
1150,외국어대학교 - 한국외대종점,94,창뜰마을입구.한토이,0,0,0,0,100,0,0,0,0,0,0,0,21,0,37,43,11,24,0,28,0,0,0,0,
1150,외국어대학교 - 한국외대종점,95,능평성당,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,18,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,96,글로비스자동차경매장,0,0,0,0,0,0,20,0,0,0,0,0,17,0,0,0,0,0,0,13,17,0,0,0,
1150,외국어대학교 - 한국외대종점,97,오포베르빌아파트,0,0,0,0,98,0,4,0,0,0,13,15,0,33,33,43,28,37,28,26,0,0,0,0,
1150,외국어대학교 - 한국외대종점,98,능골마을앞,0,0,0,0,93,24,0,0,7,7,0,7,11,28,24,41,22,33,26,9,7,0,0,0,
1150,외국어대학교 - 한국외대종점,99,능평리회전교차로,0,0,0,0,17,9,0,0,0,7,0,0,12,15,17,35,17,26,13,24,16,0,0,0,
1150,외국어대학교 - 한국외대종점,100,인성가스충전소,0,0,0,0,90,0,40,59,0,0,0,13,0,22,22,33,13,9,22,22,0,0,0,0,
1150,외국어대학교 - 한국외대종점,101,시안.엘리시움,0,0,0,0,88,22,38,0,0,0,0,0,0,0,0,0,18,24,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,102,오포장례식장.주성엔지니어링,0,0,0,0,36,0,0,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,103,동서울공업사.시안정문,0,0,0,0,79,20,36,57,16,13,0,11,7,15,22,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,104,문형3통.되치미,0,0,0,0,29,0,0,0,0,0,0,0,0,13,0,24,28,22,0,15,7,0,0,0,
1150,외국어대학교 - 한국외대종점,105,문형4통.수렁개,0,0,0,0,76,14,33,0,0,0,0,0,14,17,17,22,26,17,17,13,2,0,0,0,
1150,외국어대학교 - 한국외대종점,106,문형리잣나무골,0,0,0,39,74,0,0,0,0,11,0,0,0,0,20,20,24,20,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,107,문형2통.영진빌라,0,0,0,0,0,0,0,54,0,0,0,0,2,15,20,0,20,17,15,9,0,0,0,0,
1150,외국어대학교 - 한국외대종점,108,문형삼거리,0,0,0,37,69,0,20,52,0,0,0,7,0,13,22,0,17,7,13,11,0,0,0,0,
1150,외국어대학교 - 한국외대종점,109,문형2통.오포하수처리장,0,0,0,0,67,0,17,0,0,0,15,0,0,0,0,0,9,7,11,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,110,매산사거리,0,0,0,30,62,0,0,0,0,0,0,0,12,11,0,0,15,0,4,9,0,0,0,0,
1150,외국어대학교 - 한국외대종점,111,모현초등학교,0,0,0,26,60,0,17,0,0,0,11,56,4,19,0,22,0,4,9,7,0,0,0,0,
1150,외국어대학교 - 한국외대종점,112,하마산.불영사,0,0,0,0,57,0,0,0,0,0,0,0,0,0,17,24,7,4,0,11,0,0,0,0,
1150,외국어대학교 - 한국외대종점,113,신안아파트,0,0,0,0,0,0,22,50,0,0,9,53,10,10,13,17,9,4,4,9,4,0,0,0,
1150,외국어대학교 - 한국외대종점,114,외국어대입구,0,0,0,24,55,7,31,0,13,0,0,38,5,2,0,2,4,4,13,4,11,0,0,0,
1150,외국어대학교 - 한국외대종점,115,모현지석묘입구,0,0,0,0,48,22,4,46,0,2,7,2,2,0,4,0,2,0,9,4,0,0,0,0,
1150,외국어대학교 - 한국외대종점,116,외국어대학교기숙사,0,0,0,0,45,10,27,41,0,0,7,0,0,0,0,0,0,2,2,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,117,외대도서관앞,0,0,0,13,21,7,13,15,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,118,한국외대종점,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1150,외국어대학교 - 한국외대종점,119,한국외대종점,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1403,경복대입구 - 경복대입구,0,경복대입구,0,0,0,0,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
1403,경복대입구 - 경복대입구,1,구신북대교앞교차로(경유),0,0,0,0,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
1403,경복대입구 - 경복대입구,2,포천시청앞,0,2,11,13,7,7,9,13,2,7,4,4,4,9,2,0,2,9,2,0,0,0,0,0,
1403,경복대입구 - 경복대입구,3,자작2통군단(경유),0,2,11,13,7,7,9,13,2,7,4,4,4,9,2,0,2,9,2,0,0,0,0,0,
1403,경복대입구 - 경복대입구,4,선단1통.대진대학교,0,16,9,16,16,11,16,0,27,9,18,11,20,16,4,2,7,0,7,0,0,0,0,0,
1403,경복대입구 - 경복대입구,5,주공2단지석향마을,0,24,18,29,18,13,20,4,38,24,0,0,0,0,7,0,9,0,0,0,0,0,0,0,
1403,경복대입구 - 경복대입구,6,송우6리시장앞,0,0,27,36,18,20,27,16,44,31,13,20,9,13,11,2,4,7,4,0,0,0,0,0,
1403,경복대입구 - 경복대입구,7,홈플러스,0,18,33,38,22,27,29,20,44,36,20,22,22,11,0,0,0,0,0,0,0,0,0,0,
1403,경복대입구 - 경복대입구,8,윗용상골.대방아파트,0,22,42,49,27,33,20,18,47,18,18,11,11,0,0,0,0,9,0,0,0,0,0,0,
1403,경복대입구 - 경복대입구,9,부인터사거리(경유),0,22,42,49,27,33,20,18,47,18,18,11,11,0,0,0,0,9,0,0,0,0,0,0,
1403,경복대입구 - 경복대입구,10,민락IC(경유),0,22,42,49,27,33,20,18,47,18,18,11,11,0,0,0,0,9,0,0,0,0,0,0,
1403,경복대입구 - 경복대입구,11,동의정부IC(경유),0,22,42,49,27,33,20,18,47,18,18,11,11,0,0,0,0,9,0,0,0,0,0,0,
1403,경복대입구 - 경복대입구,12,남별내IC(경유),0,22,42,49,27,33,20,18,47,18,18,11,11,0,0,0,0,9,0,0,0,0,0,0,
1403,경복대입구 - 경복대입구,13,갈매동구릉TG(경유),0,22,42,49,27,33,20,18,47,18,18,11,11,0,0,0,0,9,0,0,0,0,0,0,
1403,경복대입구 - 경복대입구,14,중랑IC(경유),0,22,42,49,27,33,20,18,47,18,18,11,11,0,0,0,0,9,0,0,0,0,0,0,
1403,경복대입구 - 경복대입구,15,아천IC(경유),0,22,42,49,27,33,20,18,47,18,18,11,11,0,0,0,0,9,0,0,0,0,0,0,
1403,경복대입구 - 경복대입구,16,천호대교북단(경유),0,22,42,49,27,33,20,18,47,18,18,11,11,0,0,0,0,9,0,0,0,0,0,0,
1403,경복대입구 - 경복대입구,17,올림픽대교북단(경유),0,22,42,49,27,33,20,18,47,18,18,11,11,0,0,0,0,9,0,0,0,0,0,0,
1403,경복대입구 - 경복대입구,18,잠실대교북단(경유),0,22,42,49,27,33,20,18,47,18,18,11,11,0,0,0,0,9,0,0,0,0,0,0,
1403,경복대입구 - 경복대입구,19,잠실대교남단(경유),0,22,42,49,27,33,20,18,47,18,18,11,11,0,0,0,0,9,0,0,0,0,0,0,
1403,경복대입구 - 경복대입구,20,영동대교남단(경유),0,22,42,49,27,33,20,18,47,18,18,11,11,0,0,0,0,9,0,0,0,0,0,0,
1403,경복대입구 - 경복대입구,21,성수대교남단(경유),0,22,42,49,27,33,20,18,47,18,18,11,11,0,0,0,0,9,0,0,0,0,0,0,
1403,경복대입구 - 경복대입구,22,한남IC(경유),0,22,42,49,27,33,20,18,47,18,18,11,11,0,0,0,0,9,0,0,0,0,0,0,
1403,경복대입구 - 경복대입구,23,신사역.푸른저축은행(중),0,0,13,20,24,20,20,13,11,27,18,18,7,4,9,9,2,4,4,0,0,0,0,0,
1403,경복대입구 - 경복대입구,24,논현역(중),0,0,9,11,18,0,18,4,9,18,16,13,2,2,0,0,0,0,2,2,0,0,0,0,
1403,경복대입구 - 경복대입구,25,신논현역.구교보타워사거리,0,0,0,4,0,4,0,0,0,2,0,4,0,4,4,7,4,0,4,0,0,0,0,0,
1403,경복대입구 - 경복대입구,26,고속터미널(중),0,0,4,0,4,9,2,2,7,4,16,11,7,13,16,4,13,11,4,11,0,0,0,0,
1403,경복대입구 - 경복대입구,27,반포역(중),0,0,11,0,7,7,0,0,0,9,0,0,0,16,18,11,0,9,4,0,0,0,0,0,
1403,경복대입구 - 경복대입구,28,논현역6번출구,0,0,0,2,0,11,0,4,4,11,0,0,9,20,33,13,16,13,9,7,0,0,0,0,
1403,경복대입구 - 경복대입구,29,신사역(중),0,0,16,0,9,13,4,9,13,16,18,16,13,33,62,44,31,20,27,16,0,0,0,0,
1403,경복대입구 - 경복대입구,30,한남IC(경유),0,0,16,0,9,13,4,9,13,16,18,16,13,33,62,44,31,20,27,16,0,0,0,0,
1403,경복대입구 - 경복대입구,31,성수대교북단(경유),0,0,16,0,9,13,4,9,13,16,18,16,13,33,62,44,31,20,27,16,0,0,0,0,
1403,경복대입구 - 경복대입구,32,영동대교북단(경유),0,0,16,0,9,13,4,9,13,16,18,16,13,33,62,44,31,20,27,16,0,0,0,0,
1403,경복대입구 - 경복대입구,33,잠실대교북단(경유),0,0,16,0,9,13,4,9,13,16,18,16,13,33,62,44,31,20,27,16,0,0,0,0,
1403,경복대입구 - 경복대입구,34,올림픽대교북단(경유),0,0,16,0,9,13,4,9,13,16,18,16,13,33,62,44,31,20,27,16,0,0,0,0,
